행정동코드,행정동명,자치구명,D1_수급자비율,D2_시설부족,D3_미충족의료율,D4_수급비율(2024),D1_수급자비율_z,D2_시설부족_z,D3_미충족의료율_z,D4_수급비율(2024)_z,IMD_score,위험등급
1120061500,금호2.3가동,성동구,0.07387515412426073,-4.233067729083665,2.3,0.06399402390438247,-0.8795790769624092,0.6976944528765979,-0.925162534070802,-0.324918451388835,0.8704000744996381,저위험
1120062000,금호4가동,성동구,0.07387515412426073,-2.7591643673630273,2.3,0.08829325975561687,-0.8795790769624092,0.7579032944710924,-0.925162534070802,0.11629365923306345,0.9817185408184621,중위험
1120054000,마장동,성동구,0.07387515412426073,-2.9505778214900418,2.3,0.06884681583476764,-0.8795790769624092,0.7500840692505634,-0.925162534070802,-0.23680413441514353,0.9107276731993345,저위험
1120055000,사근동,성동구,0.07387515412426073,-15.748031496062993,2.3,0.04199475065616798,-0.8795790769624092,0.22730904809467303,-0.925162534070802,-0.7243691107189102,0.6343344824169458,저위험
1120065000,성수1가제1동,성동구,0.07387515412426073,-3.345880384776244,2.3,0.06608113759933082,-0.8795790769624092,0.7339359892387155,-0.925162534070802,-0.28702179307028747,0.8945191295858355,저위험
1120066000,성수1가제2동,성동구,0.07387515412426073,-4.028197381671702,2.3,0.035246727089627394,-0.8795790769624092,0.706063391176824,-0.925162534070802,-0.8468959975126953,0.8158527362516236,저위험
1120067000,성수2가제1동,성동구,0.07387515412426073,-13.25178389398573,2.3,0.09548080190282025,-0.8795790769624092,0.3292805751007928,-0.925162534070802,0.24680108178603877,0.8270808508870836,저위험
1120069000,성수2가제3동,성동구,0.07387515412426073,-21.25340599455041,2.3,0.033787465940054495,-0.8795790769624092,0.0024149134406634674,-0.925162534070802,-0.8733924559072456,0.5577150001035478,저위험
1120072000,송정동,성동구,0.07387515412426073,-3.234501347708895,2.3,0.1234501347708895,-0.8795790769624092,0.7384858145352035,-0.925162534070802,0.7546527880272609,1.17216965975671,중위험
1120064500,옥수동,성동구,0.07387515412426073,-2.3121387283236996,2.3,0.05225433526011561,-0.8795790769624092,0.776164258241591,-0.925162534070802,-0.5380812371032585,0.8836576841115705,저위험
1120053500,왕십리도선동,성동구,0.07387515412426073,-9.109311740890687,2.3,0.10020242914979757,-0.8795790769624092,0.4985002513380043,-0.925162534070802,0.3325337828455619,0.9140660214502365,저위험
1120052000,왕십리제2동,성동구,0.07387515412426073,-4.136893569010906,2.3,0.07972922151184655,-0.8795790769624092,0.701623160090173,-0.925162534070802,-0.03920741957096849,0.920170255603395,저위험
1120079000,용답동,성동구,0.07387515412426073,-10.884353741496598,2.3,0.15555555555555556,-0.8795790769624092,0.42598991896906807,-0.925162534070802,1.3376052954036228,1.368362133821306,중위험
1120058000,응봉동,성동구,0.07387515412426073,-0.3924646781789639,2.3,0.02511773940345369,-0.8795790769624092,0.8545827989682341,-0.925162534070802,-1.0308125643891344,0.8825458004379745,저위험
1120056000,행당제1동,성동구,0.07387515412426073,-9.972801450589301,2.3,0.053943789664551225,-0.8795790769624092,0.4632267615692945,-0.925162534070802,-0.5074050566610395,0.7413135939192296,저위험
1120057000,행당제2동,성동구,0.07387515412426073,-5.449591280653951,2.3,0.09611097349516969,-0.8795790769624092,0.6479995571902483,-0.925162534070802,0.2582433896848006,0.9604629651223043,중위험
1129066000,길음제1동,성북구,0.09053778080326753,-2.6865054763380862,5.2,0.056416615003099815,0.9007620129331381,0.7608714047107252,0.5916606810297996,-0.4625048592433126,1.8511660645296726,고위험
1129068500,길음제2동,성북구,0.09053778080326753,-22.64030612244898,5.2,0.08227040816326531,0.9007620129331381,-0.05423985258860108,0.5916606810297996,0.006934044828197191,1.628382961491778,고위험
1129058000,돈암제1동,성북구,0.09053778080326753,-6.301824212271973,5.2,0.10016583747927031,0.9007620129331381,0.6131859059604284,0.5916606810297996,0.3318693714919146,1.9304803177428078,고위험
